,title,budget,revenue,release_date,runtime,original_language,production_companies,production_countries,genres,spoken_languages,id,imdb_id,vote_average,vote_count
18999,Bernie,5000000,9206470,4/27/2012,100,en,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Horsethief Pictures', 'id': 6352}, {'name': 'Mandalay Vision', 'id': 6667}, {'name': 'Wind Dancer Productions', 'id': 8116}, {'name': 'Detour Filmproduction', 'id': 11510}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",92591,tt1704573,6.5,325
18667,Project X,12000000,100000000,3/1/2012,88,en,"[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Green Hat Films', 'id': 3527}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}]",57214,tt1636826,6.5,1624
2265,Police Academy,4500000,146198896,3/22/1984,96,en,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'The Ladd Company', 'id': 7965}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}]",9336,tt0087928,6.5,614
3664,But I'm a Cheerleader,1200000,2600000,9/12/1999,85,en,"[{'name': 'Ignite Entertainment', 'id': 4131}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",20770,tt0179116,6.5,101
10005,A Lot Like Love,30000000,42886719,4/22/2005,107,en,"[{'name': 'Mile High Productions', 'id': 2976}, {'name': 'Kevin Messick Productions', 'id': 2977}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Beacon Pictures', 'id': 10157}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",8976,tt0391304,6.5,329
28175,The Wedding Ringer,23000000,79799880,1/16/2015,101,en,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'LStar Capital', 'id': 34034}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",252838,tt0884732,6.5,632
2603,Drop Dead Gorgeous,10000000,10571408,7/23/1999,98,en,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Capella International', 'id': 594}, {'name': 'KC Medien AG', 'id': 596}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",10490,tt0157503,6.5,88
227,Dumb and Dumber,16000000,247275374,12/16/1994,107,en,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",8467,tt0109686,6.5,1894
3060,Next Friday,11000000,59827328,1/12/2000,98,en,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",10471,tt0195945,6.5,145
806,The First Wives Club,26000000,116400000,9/20/1996,102,en,"[{'name': 'Scott Rudin Productions', 'id': 258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",2925,tt0116313,6.5,172
13492,"I Love You, Man",41000000,91636986,3/20/2009,105,en,"[{'name': 'The Montecito Picture Company', 'id': 2364}, {'name': 'De Line Pictures', 'id': 2609}, {'name': 'Bernard Gayle Productions', 'id': 3194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",16538,tt1155056,6.5,531
102,Happy Gilmore,12000000,41205099,2/16/1996,92,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Brillstein-Grey Entertainment', 'id': 1606}, {'name': 'Robert Simonds Productions', 'id': 3929}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",9614,tt0116483,6.5,767
3885,Brewster's Millions,20000000,45833132,5/22/1985,97,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",11064,tt0088850,6.5,144
13847,Public Enemies,80000000,214104620,7/1/2009,140,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Appian Way', 'id': 562}, {'name': 'Forward Pass', 'id': 675}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Tribeca Productions', 'id': 11391}, {'name': 'Misher Films', 'id': 11581}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",11322,tt1152836,6.5,1371
25055,In the Heart of the Sea,100000000,93820758,11/20/2015,122,en,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Roth Films', 'id': 16314}, {'name': 'K. JAM Media', 'id': 17888}, {'name': 'Cott Productions', 'id': 24175}, {'name': 'Surf Film', 'id': 34401}, {'name': 'Enelmar Productions, A.I.E.', 'id': 63571}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]","[{'iso_639_1': 'en', 'name': 'English'}]",205775,tt1390411,6.5,1300
21605,Out of the Furnace,22000000,15400000,12/6/2013,116,en,"[{'name': 'Appian Way', 'id': 562}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Energy Entertainment', 'id': 18617}, {'name': 'Red Granite Pictures', 'id': 19177}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}]",164457,tt1206543,6.5,731
4919,48 Hrs.,12000000,78868508,12/7/1982,96,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",150,tt0083511,6.5,364
476,Kalifornia,9000000,2395231,9/1/1993,117,en,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Kouf/Bigelow Productions', 'id': 3589}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}]",10909,tt0107302,6.5,209
38140,Money Monster,27000000,93282604,5/12/2016,98,en,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Sony Pictures Releasing', 'id': 3045}, {'name': 'Smokehouse Pictures', 'id': 22695}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Allegiance Theater', 'id': 54454}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",303858,tt2241351,6.5,1096
4673,Play Misty for Me,725000,10600000,11/3/1971,102,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Malpaso Productions', 'id': 171}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",15393,tt0067588,6.5,102
17196,Stolen,2000000,7306,10/10/2009,97,en,"[{'name': 'Capitol Films', 'id': 826}, {'name': 'Boy in the Box', 'id': 56010}, {'name': '2 Bridges Productions', 'id': 56011}, {'name': 'A2 Entertainment Group', 'id': 56012}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}]",38850,tt1139282,6.5,28
17,Four Rooms,4000000,4300000,12/9/1995,98,en,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}]",5,tt0113101,6.5,539
16742,The Adjustment Bureau,50200000,127869379,3/3/2011,106,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Gambit Pictures', 'id': 6933}, {'name': 'Electric Shepherd Productions', 'id': 11834}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}]",38050,tt1385826,6.5,1677
10474,Stay,50000000,8342132,9/24/2005,99,en,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}]",8066,tt0371257,6.5,346
24038,The Guest,5000000,2367161,9/17/2014,99,en,"[{'name': 'HanWay Films', 'id': 2395}, {'name': 'Snoot Entertainment', 'id': 15159}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]","[{'iso_639_1': 'en', 'name': 'English'}]",241848,tt2980592,6.5,661
19530,Katy Perry: Part of Me,12000000,32726956,6/28/2012,93,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Imagine Entertainment', 'id': 23}, {'name': 'MTV Films', 'id': 746}, {'name': 'Insurge Pictures', 'id': 7377}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]","[{'iso_639_1': 'en', 'name': 'English'}]",101267,tt2215719,6.5,88
15898,Catfish,30000,3045943,9/17/2010,87,en,"[{'name': 'Hit the Ground Running Films', 'id': 6523}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 99, 'name': 'Documentary'}]","[{'iso_639_1': 'en', 'name': 'English'}]",42296,tt1584016,6.5,201
11845,Ocean's Thirteen,85000000,311312624,6/7/2007,122,en,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Section Eight', 'id': 129}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",298,tt0496806,6.5,2040
2363,Heartbreak Ridge,15000000,42724017,12/15/1986,130,en,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Jay Weston Productions', 'id': 11742}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",10015,tt0091187,6.5,270
2188,History of the World: Part I,11000000,31672907,6/12/1981,92,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brooksfilms', 'id': 5612}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'en', 'name': 'English'}]",10156,tt0082517,6.5,205
3131,The Hand that Rocks the Cradle,11700000,88036683,1/10/1992,110,en,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Interscope Communications', 'id': 10201}, {'name': 'Nomura Babcock & Brown', 'id': 12883}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",11087,tt0104389,6.5,196
43286,Captain Underpants: The First Epic Movie,38000000,110824373,6/1/2017,89,en,"[{'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Scholastic Entertainment', 'id': 30246}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}]",268531,tt2091256,6.5,159
12417,Step Up 2: The Streets,23000000,150816700,2/14/2008,98,en,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Offspring Entertainment', 'id': 2378}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",8328,tt1023481,6.5,658
7220,Hellboy,66000000,99318987,4/2/2004,122,en,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Starlite Films', 'id': 21497}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",1487,tt0167190,6.5,2278
2058,Blade,45000000,131183530,8/21/1998,120,en,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Amen Ra Films', 'id': 421}, {'name': 'Imaginary Forces', 'id': 11321}, {'name': 'Marvel Enterprises', 'id': 19551}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]","[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",36647,tt0120611,6.5,1950
12913,Traitor,22000000,23530831,8/23/2008,114,en,"[{'name': 'Hyde Park Films', 'id': 1172}, {'name': 'Crescendo Productions', 'id': 3314}, {'name': 'Mandeville Films', 'id': 10227}, {'name': 'Overture Films', 'id': 12807}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}]",13291,tt0988047,6.6,210
6387,Sinbad: Legend of the Seven Seas,60000000,26288320,7/2/2003,86,en,"[{'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",14411,tt0165982,6.6,386
11598,Black Snake Moan,15000000,10903846,12/8/2006,116,en,"[{'name': 'Paramount Classics', 'id': 2315}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",7874,tt0462200,6.6,247
1980,The Rescuers Down Under,37931000,47431461,11/16/1990,77,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}, {'name': 'Silver Screen Partners IV', 'id': 10282}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",11135,tt0100477,6.6,303
2503,The Mummy,80000000,415885488,4/16/1999,124,en,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Alphaville Films', 'id': 11462}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}]",564,tt0120616,6.6,2796
2774,Three Kings,75000000,108000000,9/27/1999,114,en,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Village-A.M. Partnership', 'id': 23689}, {'name': 'Coast Ridge', 'id': 23690}, {'name': 'Junger Witt Productions', 'id': 23691}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}]",6415,tt0120188,6.6,709
38195,Free State of Jones,50000000,25035950,6/24/2016,139,en,"[{'name': 'Larger Than Life Productions', 'id': 1163}, {'name': 'Vendian Entertainment', 'id': 50481}, {'name': 'Route One Films', 'id': 50482}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",316152,tt1124037,6.6,439
3911,Shadow of the Vampire,8000000,8279017,5/15/2000,92,en,"[{'name': 'Saturn Films', 'id': 831}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",10873,tt0189998,6.6,149
1834,The Greatest Show on Earth,4000000,36000000,1/10/1952,152,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",27191,tt0044672,6.6,51
11152,Crank,12000000,42931041,8/31/2006,88,en,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'GreeneStreet Films', 'id': 2152}, {'name': 'Radical Media', 'id': 11152}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",1948,tt0479884,6.6,1172
4168,Love Story,2200000,136400000,12/16/1970,99,en,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",9062,tt0066011,6.6,123
827,Basquiat,2962051,3011195,8/9/1996,108,en,"[{'name': 'Miramax', 'id': 53009}, {'name': 'Eleventh Street Production', 'id': 93380}, {'name': 'Jon Kilik', 'id': 93381}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",549,tt0115632,6.6,97
1350,Marvin's Room,23000000,12803305,12/18/1996,98,en,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Tribeca Productions', 'id': 11391}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 18, 'name': 'Drama'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",9819,tt0116999,6.6,130
1321,Die Hard 2,70000000,240031094,7/2/1990,124,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Silver Pictures', 'id': 1885}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",1573,tt0099423,6.6,1920
